Mean,Std,RMS,Peak,Skewness,Kurtosis,Shape_Factor,Crest_Factor,Impulse_Factor,Margin_Factor,Label_Num,Label_Name
-0.00041454670192804456,0.24015845595792967,0.24015280971262135,1.4778544796338524,0.9632397787296104,7.184509507476346,1.4957770173930667,6.153808824482735,9.204725809091919,11.57020256598953,1,0.4mm leak
0.0007117666691093444,0.16832536780509882,0.16832266450790492,1.101321443509122,1.0773948267331763,9.091352384196119,1.5049897539959807,6.542918309479356,9.847025016999133,12.377951069214943,1,0.4mm leak
-0.00529638428869427,0.2224173232813671,0.22247481634759675,1.1736102984785868,0.5263464687374589,4.639694416396592,1.476766723383598,5.275250105813896,7.790313813791765,9.95048093732986,1,0.4mm leak
-0.0037057838634713663,0.1557393418294641,0.1557795323217648,0.8597204167038335,0.6259417765894212,5.78933444346716,1.4732805818533763,5.518827819614126,8.1307818612297,10.25247262260369,1,0.4mm leak
-0.0051964316723792795,0.23839703009219915,0.2384476990908253,1.477967961135764,1.0397041978183943,7.564915436637834,1.5312851886791092,6.198289883991719,9.491349494496074,12.20219045784728,1,0.4mm leak
-0.0027282626074706085,0.16785890447758106,0.16787687868994466,1.1012649484724413,1.141384956885265,9.312786880988057,1.5127838792859762,6.559956064625139,9.923795783389183,12.514171045279895,1,0.4mm leak
-0.004149815863876882,0.23417187490289906,0.23420278850580178,1.3478912369908622,0.8384470772599922,6.065648836335905,1.5114555679193145,5.755231377005879,8.69877650943948,11.38671052869814,1,0.4mm leak
-0.002266920387555802,0.16360404805299664,0.16361566292120014,1.0007170550563942,1.025101769788358,7.701748062495284,1.5195278545179614,6.116266848720683,9.293837842295872,11.899721427289359,1,0.4mm leak
-0.0015230742492743957,0.23255769268003607,0.23255686621944677,1.244201363156242,0.7637917890678677,5.467325995641131,1.4783399724402408,5.350095154714465,7.9092595235732475,9.971430138130987,1,0.4mm leak
-0.0022230531788127676,0.16442120319187165,0.16443212066958093,0.9827171232879032,1.0536058322910904,7.261230975994357,1.4705569765794047,5.976430391374868,8.788681407077494,10.99476718345858,1,0.4mm leak
0.0007528534189199596,0.23332665917045492,0.23332204053929845,1.2441869392667302,0.7310412174088485,5.329423198539107,1.4620407531821595,5.332487819800169,7.796314508395331,9.720858909368372,1,0.4mm leak
0.00035780186641654624,0.16500629806317488,0.1650025607945795,0.9827085305085304,1.0001699257859649,7.055077606674084,1.4522469214369325,5.9557168432795216,8.64917145060277,10.657234263494784,1,0.4mm leak
-0.003223905267917895,0.23232594153402947,0.23234250129430536,1.2441950199663077,0.786972417252485,5.523287501809557,1.4845129328597004,5.355003983495474,7.949572669014246,10.075768330129954,1,0.4mm leak
-0.002849788731368884,0.1642485137273683,0.16426912880620584,0.9827163667246158,1.0674225461711742,7.320049025603337,1.477367765261811,5.98235574673292,8.838139540551968,11.123874359722462,1,0.4mm leak
